RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
214,15594917,Miller,676,France,Female,34,1,63095.01,1,1,1,2,0,5,1234,819d_15594917@gmail.com,ROLE_USER
215,15785542,Kornilova,572,Germany,Male,26,4,118287.01,2,0,0,3,0,5,1234,a6b5_15785542@gmail.com,ROLE_USER
216,15723488,Watson,668,Germany,Male,47,7,106854.21,1,0,1,8,1,6,1234,874e_15723488@gmail.com,ROLE_USER
217,15680920,Marchesi,695,France,Male,46,7,49512.55,1,1,0,7,0,6,1234,b5c2_15680920@gmail.com,ROLE_USER
218,15786308,Millar,730,Spain,Female,33,9,0.0,2,0,0,9,0,5,1234,88d8_15786308@gmail.com,ROLE_USER
219,15659366,Shih,807,France,Male,43,1,105799.32,2,1,0,2,1,6,1234,91ef_15659366@gmail.com,ROLE_USER
220,15774854,Fuller,592,France,Male,54,8,0.0,1,1,1,2,1,6,1234,8052_15774854@gmail.com,ROLE_USER
221,15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,5,0,5,1234,a3e3_15725311@gmail.com,ROLE_USER
222,15787155,Yang,514,Spain,Male,30,7,0.0,1,0,1,7,0,5,1234,ac11_15787155@gmail.com,ROLE_USER
223,15727829,McIntyre,567,France,Male,42,2,0.0,2,1,1,9,0,6,1234,906c_15727829@gmail.com,ROLE_USER
224,15733247,Stevenson,850,France,Male,33,10,0.0,1,1,0,1,1,5,1234,ae70_15733247@gmail.com,ROLE_USER
225,15568748,Poole,671,Germany,Male,45,6,99564.22,1,1,1,6,1,6,1234,8ecc_15568748@gmail.com,ROLE_USER
226,15699029,Bagley,670,France,Male,37,4,170557.91,2,1,0,10,0,6,1234,8796_15699029@gmail.com,ROLE_USER
227,15774393,Ch'ien,694,France,Female,30,9,0.0,2,1,1,2,0,5,1234,9cd4_15774393@gmail.com,ROLE_USER
228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,5,1,6,1234,b73f_15676895@gmail.com,ROLE_USER
229,15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,1,0,4,1,6,1234,a642_15637753@gmail.com,ROLE_USER
230,15605461,Lucas,594,Germany,Female,29,3,130830.22,1,1,0,4,0,5,1234,802d_15605461@gmail.com,ROLE_USER
231,15808473,Ringrose,673,France,Male,72,1,0.0,2,0,1,6,0,7,1234,b0bc_15808473@gmail.com,ROLE_USER
232,15627000,Freeman,610,France,Male,40,0,0.0,2,1,0,4,0,6,1234,bf49_15627000@gmail.com,ROLE_USER
233,15787174,Sergeyev,512,France,Female,37,1,0.0,2,0,1,8,0,6,1234,ada9_15787174@gmail.com,ROLE_USER
234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,8,0,4,1234,85e1_15723886@gmail.com,ROLE_USER
235,15704769,Smith,585,France,Female,67,5,113978.97,2,0,1,5,0,7,1234,968b_15704769@gmail.com,ROLE_USER
236,15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,1,0,2,1,6,1234,b56e_15772896@gmail.com,ROLE_USER
237,15711540,Pacheco,712,France,Female,29,2,0.0,1,1,1,8,0,5,1234,86f4_15711540@gmail.com,ROLE_USER
238,15764866,Synnot,539,Germany,Female,43,3,116220.5,3,1,0,3,1,6,1234,baef_15764866@gmail.com,ROLE_USER
239,15794056,Johnston,668,France,Female,46,2,0.0,3,1,0,5,1,6,1234,b8fc_15794056@gmail.com,ROLE_USER
240,15795149,Stevens,703,France,Male,28,2,81173.83,2,0,1,9,0,5,1234,b442_15795149@gmail.com,ROLE_USER
241,15812009,Grant,662,Spain,Male,38,4,0.0,2,1,0,7,0,6,1234,ac4e_15812009@gmail.com,ROLE_USER
242,15651001,Tsao,725,Germany,Female,39,5,116803.8,1,1,0,7,0,6,1234,8586_15651001@gmail.com,ROLE_USER
243,15813844,Barnes,703,France,Male,37,8,105961.68,2,0,1,4,0,6,1234,8cd3_15813844@gmail.com,ROLE_USER
244,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,3,1,7,1234,ba32_15596175@gmail.com,ROLE_USER
245,15576269,Madison,523,Spain,Male,34,7,0.0,2,1,0,4,0,5,1234,839d_15576269@gmail.com,ROLE_USER
246,15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,1,0,7,1,6,1234,b359_15797219@gmail.com,ROLE_USER
247,15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,1,0,4,0,5,1234,bb63_15685500@gmail.com,ROLE_USER
248,15599792,Dimauro,545,France,Female,26,1,0.0,2,1,1,10,0,5,1234,a926_15599792@gmail.com,ROLE_USER
249,15657566,Wieck,634,Germany,Male,24,8,103097.85,1,1,1,8,0,4,1234,b53b_15657566@gmail.com,ROLE_USER
250,15772423,Liao,739,Germany,Male,54,8,126418.14,1,1,0,7,1,6,1234,8314_15772423@gmail.com,ROLE_USER
251,15628112,Hughes,771,Germany,Female,36,5,77846.9,1,0,0,5,0,6,1234,9b01_15628112@gmail.com,ROLE_USER
252,15753754,Morrison,587,Spain,Female,34,1,0.0,2,1,1,5,0,5,1234,afbe_15753754@gmail.com,ROLE_USER
253,15793726,Matveyeva,681,France,Female,79,0,0.0,2,0,1,9,0,7,1234,bb27_15793726@gmail.com,ROLE_USER
254,15694717,Ku,544,Germany,Male,37,2,79731.91,1,1,1,3,0,6,1234,8cae_15694717@gmail.com,ROLE_USER
255,15665834,Cheatham,696,Spain,Male,28,8,0.0,1,0,0,9,0,5,1234,877d_15665834@gmail.com,ROLE_USER
256,15765297,Yao,766,Spain,Male,41,0,0.0,2,0,1,2,0,6,1234,b79d_15765297@gmail.com,ROLE_USER
257,15636684,Kirkland,727,France,Male,34,10,0.0,2,1,1,10,0,5,1234,8ed1_15636684@gmail.com,ROLE_USER
258,15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,8,0,5,1234,b8a7_15592979@gmail.com,ROLE_USER
259,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,3,0,5,1234,b219_15750803@gmail.com,ROLE_USER
260,15607178,Welch,850,Germany,Male,38,3,54901.01,1,1,1,8,0,6,1234,8754_15607178@gmail.com,ROLE_USER
261,15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,1,1,4,0,6,1234,8489_15713853@gmail.com,ROLE_USER
262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,4,0,6,1234,9040_15673481@gmail.com,ROLE_USER
263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,1,0,5,1234,b354_15686776@gmail.com,ROLE_USER
264,15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,6,0,5,1234,9e14_15673693@gmail.com,ROLE_USER
265,15700696,Kang,738,Spain,Male,31,9,79019.8,1,1,1,1,0,5,1234,a2a6_15700696@gmail.com,ROLE_USER
266,15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,1,0,7,0,6,1234,8049_15813163@gmail.com,ROLE_USER
267,15653857,Wallis,498,France,Male,34,2,0.0,2,1,1,8,0,5,1234,afd4_15653857@gmail.com,ROLE_USER
268,15777076,Clark,651,France,Male,36,7,0.0,2,1,0,1,0,6,1234,b068_15777076@gmail.com,ROLE_USER
269,15717398,Fielding,549,Spain,Female,39,7,0.0,1,0,0,5,1,6,1234,b0a7_15717398@gmail.com,ROLE_USER
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,9,0,5,1234,b079_15799217@gmail.com,ROLE_USER
271,15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,0,1,10,0,6,1234,a7ab_15787071@gmail.com,ROLE_USER
272,15619955,Bevington,733,Germany,Male,34,3,100337.96,3,1,0,3,1,5,1234,9bca_15619955@gmail.com,ROLE_USER
273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,10,0,5,1234,b990_15796505@gmail.com,ROLE_USER
274,15725166,Newton,707,France,Male,30,8,0.0,2,1,0,2,0,5,1234,8d5e_15725166@gmail.com,ROLE_USER
275,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,5,0,5,1234,b89b_15800116@gmail.com,ROLE_USER
276,15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,6,0,6,1234,bcf5_15758685@gmail.com,ROLE_USER
277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,1,1,7,1234,ad84_15694456@gmail.com,ROLE_USER
278,15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,10,0,6,1234,9842_15767339@gmail.com,ROLE_USER
279,15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,9,0,5,1234,a87a_15683562@gmail.com,ROLE_USER
280,15782210,K'ung,714,France,Male,46,1,0.0,1,1,0,8,1,6,1234,8009_15782210@gmail.com,ROLE_USER
281,15668893,Wilsmore,782,France,Male,39,8,0.0,2,1,1,2,0,6,1234,abd3_15668893@gmail.com,ROLE_USER
282,15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,1,1,4,0,5,1234,aebc_15669169@gmail.com,ROLE_USER
283,15643024,Huang,479,Germany,Male,35,4,138718.92,1,1,1,3,1,5,1234,8acc_15643024@gmail.com,ROLE_USER
284,15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,2,0,6,1234,b75c_15699389@gmail.com,ROLE_USER
285,15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,10,0,4,1234,9893_15708608@gmail.com,ROLE_USER
286,15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,2,0,6,1234,984a_15626144@gmail.com,ROLE_USER
287,15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,9,0,5,1234,9176_15573112@gmail.com,ROLE_USER
288,15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,6,0,5,1234,9d89_15790678@gmail.com,ROLE_USER
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,10,0,5,1234,b527_15727556@gmail.com,ROLE_USER
290,15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,1,0,4,0,5,1234,9b88_15697307@gmail.com,ROLE_USER
291,15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,0,1,7,0,6,1234,a57a_15652266@gmail.com,ROLE_USER
292,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,10,0,6,1234,b828_15607098@gmail.com,ROLE_USER
293,15655774,Booth,583,France,Male,27,7,0.0,2,1,0,3,0,5,1234,a881_15655774@gmail.com,ROLE_USER
294,15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,8,1,5,1234,9186_15590241@gmail.com,ROLE_USER
295,15785819,Shao,681,France,Male,38,3,0.0,2,1,1,6,0,6,1234,ab6d_15785819@gmail.com,ROLE_USER
296,15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,4,0,5,1234,99eb_15723654@gmail.com,ROLE_USER
297,15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,6,0,5,1234,9f42_15774510@gmail.com,ROLE_USER
298,15684173,Chang,687,Spain,Female,44,7,0.0,3,1,0,8,1,6,1234,aa4b_15684173@gmail.com,ROLE_USER
299,15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,9,0,6,1234,9036_15650068@gmail.com,ROLE_USER
300,15811490,French,627,France,Male,33,5,0.0,2,1,1,6,0,5,1234,a37e_15811490@gmail.com,ROLE_USER
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,9,0,5,1234,8554_15803976@gmail.com,ROLE_USER
302,15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,1,0,6,1234,9163_15682541@gmail.com,ROLE_USER
303,15695699,Calabrese,687,France,Male,35,8,0.0,2,1,0,1,0,5,1234,af4e_15695699@gmail.com,ROLE_USER
304,15624188,Chiu,712,France,Female,33,6,0.0,2,1,1,10,0,5,1234,9a03_15624188@gmail.com,ROLE_USER
305,15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,5,0,5,1234,97ad_15812191@gmail.com,ROLE_USER
306,15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,2,0,5,1234,839b_15636673@gmail.com,ROLE_USER
307,15594898,Hewitt,731,France,Male,43,2,0.0,1,1,1,9,1,6,1234,9fe6_15594898@gmail.com,ROLE_USER
308,15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,2,0,5,1234,a277_15660211@gmail.com,ROLE_USER
309,15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,7,1,6,1234,b15d_15773972@gmail.com,ROLE_USER
310,15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,3,0,5,1234,96ab_15746726@gmail.com,ROLE_USER
311,15712287,Pokrovskii,652,France,Female,80,4,0.0,2,1,1,10,0,7,1234,8ae9_15712287@gmail.com,ROLE_USER
312,15702919,Collins,729,Germany,Male,30,6,63669.42,1,1,0,8,0,5,1234,9c8f_15702919@gmail.com,ROLE_USER
313,15674398,Russo,642,France,Male,38,3,0.0,2,0,0,9,0,6,1234,a8d3_15674398@gmail.com,ROLE_USER
314,15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,10,0,6,1234,a71f_15797960@gmail.com,ROLE_USER
315,15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,5,0,6,1234,bfe7_15631868@gmail.com,ROLE_USER
316,15581539,Atkinson,474,Spain,Male,37,3,0.0,2,0,0,3,0,6,1234,955d_15581539@gmail.com,ROLE_USER
317,15662736,Doyle,559,France,Male,49,2,147069.78,1,1,0,7,1,6,1234,88a7_15662736@gmail.com,ROLE_USER
318,15666252,Ritchie,706,Spain,Male,42,9,0.0,2,1,1,2,0,6,1234,8234_15666252@gmail.com,ROLE_USER
319,15677512,McEncroe,628,Spain,Female,22,3,0.0,1,1,0,5,0,4,1234,b0eb_15677512@gmail.com,ROLE_USER
320,15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,3,0,4,1234,ab70_15626114@gmail.com,ROLE_USER
321,15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,4,0,6,1234,9089_15810834@gmail.com,ROLE_USER
322,15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,1,0,5,1234,b860_15678910@gmail.com,ROLE_USER
323,15694408,Lung,749,France,Male,40,1,139290.41,1,1,0,10,1,6,1234,b7ef_15694408@gmail.com,ROLE_USER
324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,3,0,5,1234,b017_15585215@gmail.com,ROLE_USER
325,15682757,Pardey,734,France,Male,30,3,0.0,2,1,0,6,0,5,1234,a7cf_15682757@gmail.com,ROLE_USER
326,15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,7,0,5,1234,bf30_15736601@gmail.com,ROLE_USER
327,15601848,Scott,594,France,Male,35,2,0.0,2,1,0,6,0,5,1234,b93a_15601848@gmail.com,ROLE_USER
328,15736008,Hunter,644,France,Female,46,9,95441.27,1,1,0,6,1,6,1234,a987_15736008@gmail.com,ROLE_USER
329,15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,1,1,9,0,5,1234,ac02_15669064@gmail.com,ROLE_USER
330,15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,5,0,5,1234,a022_15624528@gmail.com,ROLE_USER
331,15598493,Beach,656,France,Male,50,7,0.0,2,0,1,4,0,6,1234,96fd_15598493@gmail.com,ROLE_USER
332,15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,1,0,6,1234,8d1c_15601274@gmail.com,ROLE_USER
333,15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,8,0,6,1234,885c_15702669@gmail.com,ROLE_USER
334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,9,1,5,1234,b662_15728669@gmail.com,ROLE_USER
335,15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,1,0,6,1234,8b71_15742668@gmail.com,ROLE_USER
336,15697441,Hsueh,485,France,Male,29,7,182123.79,1,1,0,6,1,5,1234,97ce_15697441@gmail.com,ROLE_USER
337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,9,0,5,1234,a1f0_15740476@gmail.com,ROLE_USER
338,15648064,Kennedy,649,France,Male,33,2,0.0,2,1,0,1,0,5,1234,95da_15648064@gmail.com,ROLE_USER
339,15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,1,1,6,1234,beb4_15636624@gmail.com,ROLE_USER
340,15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,3,1,6,1234,babf_15807923@gmail.com,ROLE_USER
341,15745844,Kerr,642,Germany,Female,40,6,129502.49,2,0,1,5,1,6,1234,a0cf_15745844@gmail.com,ROLE_USER
342,15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,9,0,5,1234,b9cb_15786170@gmail.com,ROLE_USER
343,15681081,Marrero,545,Spain,Female,47,5,0.0,2,1,1,2,0,6,1234,978e_15681081@gmail.com,ROLE_USER
344,15684484,White,543,France,Male,22,8,0.0,2,0,0,7,0,4,1234,88bf_15684484@gmail.com,ROLE_USER
345,15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,2,0,5,1234,ba6e_15785869@gmail.com,ROLE_USER
346,15763859,Brown,840,France,Female,43,7,0.0,2,1,0,5,0,6,1234,8975_15763859@gmail.com,ROLE_USER
347,15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,7,0,5,1234,992b_15658935@gmail.com,ROLE_USER
348,15747358,Russell,643,Germany,Male,59,3,170331.37,1,1,1,2,0,6,1234,8ba1_15747358@gmail.com,ROLE_USER
349,15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,7,0,5,1234,8a4c_15735203@gmail.com,ROLE_USER
350,15576256,Yusupova,582,France,Male,39,5,0.0,2,1,1,7,0,6,1234,b674_15576256@gmail.com,ROLE_USER
351,15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,6,0,5,1234,8e9a_15659420@gmail.com,ROLE_USER
352,15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,1,0,6,1234,9e8b_15593365@gmail.com,ROLE_USER
353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,4,0,5,1234,9550_15777352@gmail.com,ROLE_USER
354,15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,4,0,5,1234,b6de_15812007@gmail.com,ROLE_USER
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,8,0,6,1234,b2a4_15625461@gmail.com,ROLE_USER
356,15739438,Reed,539,France,Male,30,0,0.0,2,1,0,9,0,5,1234,bfb5_15739438@gmail.com,ROLE_USER
357,15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,7,0,6,1234,970f_15611759@gmail.com,ROLE_USER
358,15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,9,1,5,1234,8c5e_15661629@gmail.com,ROLE_USER
359,15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,7,0,6,1234,bb3e_15633950@gmail.com,ROLE_USER
360,15592386,Campbell,520,France,Male,58,3,0.0,2,0,1,2,0,6,1234,9b25_15592386@gmail.com,ROLE_USER
361,15803716,West,706,Spain,Male,28,3,0.0,2,0,1,10,0,5,1234,ab74_15803716@gmail.com,ROLE_USER
362,15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,1,1,6,1234,b00f_15696674@gmail.com,ROLE_USER
363,15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,10,0,6,1234,8f6a_15706365@gmail.com,ROLE_USER
364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,1,0,5,1234,9724_15745088@gmail.com,ROLE_USER
365,15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,10,0,7,1234,853f_15676715@gmail.com,ROLE_USER
366,15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,10,0,5,1234,9b06_15613085@gmail.com,ROLE_USER
367,15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,9,0,6,1234,942e_15633537@gmail.com,ROLE_USER
368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,10,0,5,1234,aef7_15594720@gmail.com,ROLE_USER
369,15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,3,0,5,1234,ab38_15684042@gmail.com,ROLE_USER
370,15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,2,0,5,1234,92aa_15583303@gmail.com,ROLE_USER
371,15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,1,0,6,1234,8e23_15611579@gmail.com,ROLE_USER
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,6,0,7,1234,b4c2_15774696@gmail.com,ROLE_USER
373,15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,10,0,5,1234,9504_15694506@gmail.com,ROLE_USER
374,15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,10,0,5,1234,847c_15688074@gmail.com,ROLE_USER
375,15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,9,0,5,1234,bb44_15759537@gmail.com,ROLE_USER
376,15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,2,0,6,1234,9d71_15758449@gmail.com,ROLE_USER
377,15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,7,1,6,1234,8a34_15583456@gmail.com,ROLE_USER
378,15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,7,0,5,1234,88d7_15667871@gmail.com,ROLE_USER
379,15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,1,0,5,1234,bf85_15677371@gmail.com,ROLE_USER
380,15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,10,1,6,1234,bc14_15629677@gmail.com,ROLE_USER
381,15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,6,0,6,1234,a4be_15713578@gmail.com,ROLE_USER
382,15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,7,0,6,1234,95ce_15591509@gmail.com,ROLE_USER
383,15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,8,0,5,1234,8bfc_15568240@gmail.com,ROLE_USER
384,15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,8,0,5,1234,bf4e_15622993@gmail.com,ROLE_USER
385,15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,5,0,6,1234,99a8_15689294@gmail.com,ROLE_USER
386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,1,0,7,1234,8dea_15720910@gmail.com,ROLE_USER
387,15721181,Oliver,611,Spain,Male,46,6,0.0,2,1,0,3,0,6,1234,8483_15721181@gmail.com,ROLE_USER
388,15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,10,0,7,1234,b644_15776433@gmail.com,ROLE_USER
389,15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,9,0,6,1234,8c34_15748936@gmail.com,ROLE_USER
390,15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,1,0,4,1234,8888_15717225@gmail.com,ROLE_USER
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,5,0,5,1234,9ef3_15685226@gmail.com,ROLE_USER
392,15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,4,0,6,1234,ac60_15785611@gmail.com,ROLE_USER
393,15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,4,1,6,1234,a7c7_15573456@gmail.com,ROLE_USER
394,15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,1,1,6,1234,b0c2_15684548@gmail.com,ROLE_USER
395,15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,4,0,4,1234,87e1_15620505@gmail.com,ROLE_USER
396,15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,8,0,6,1234,9230_15807432@gmail.com,ROLE_USER
397,15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,1,0,5,1234,98ec_15584766@gmail.com,ROLE_USER
398,15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,4,0,5,1234,8725_15612187@gmail.com,ROLE_USER
399,15762218,Mills,701,France,Female,39,9,0.0,2,0,1,8,0,6,1234,9080_15762218@gmail.com,ROLE_USER
400,15646372,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,10,1,7,1234,a6a6_15646372@gmail.com,ROLE_USER
401,15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,6,0,6,1234,87e8_15690452@gmail.com,ROLE_USER
402,15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,8,0,6,1234,b837_15747795@gmail.com,ROLE_USER
403,15781589,Carpenter,751,Spain,Male,52,8,0.0,2,0,1,9,0,6,1234,8b68_15781589@gmail.com,ROLE_USER
404,15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,3,0,6,1234,9259_15732674@gmail.com,ROLE_USER
405,15642291,Fontaine,685,France,Male,23,8,0.0,2,1,1,6,0,4,1234,9ff0_15642291@gmail.com,ROLE_USER
406,15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,3,0,6,1234,bedb_15692761@gmail.com,ROLE_USER
407,15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,9,1,6,1234,9b99_15578045@gmail.com,ROLE_USER
408,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,7,0,6,1234,b134_15745354@gmail.com,ROLE_USER
409,15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,8,0,6,1234,99df_15701376@gmail.com,ROLE_USER
410,15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,6,0,6,1234,ae41_15691625@gmail.com,ROLE_USER
411,15566594,McKenzie,709,Spain,Male,23,10,0.0,2,0,0,7,0,4,1234,b18f_15566594@gmail.com,ROLE_USER
412,15760431,Pino,850,France,Male,38,1,0.0,2,1,1,4,0,6,1234,b782_15760431@gmail.com,ROLE_USER
413,15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,8,0,5,1234,89ff_15686302@gmail.com,ROLE_USER
414,15801559,Chiang,693,Germany,Female,41,9,181461.48,3,1,1,10,1,6,1234,881f_15801559@gmail.com,ROLE_USER
415,15810432,Moseley,795,Spain,Male,35,8,0.0,2,1,0,9,0,5,1234,8829_15810432@gmail.com,ROLE_USER
416,15809616,Hsiung,626,Spain,Male,26,8,0.0,2,0,0,10,0,5,1234,8405_15809616@gmail.com,ROLE_USER
417,15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,1,1,7,1234,8c4d_15720559@gmail.com,ROLE_USER
418,15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,5,0,6,1234,9abd_15695632@gmail.com,ROLE_USER
419,15659843,Li,643,France,Female,46,6,0.0,2,0,0,6,0,6,1234,aaec_15659843@gmail.com,ROLE_USER
420,15615624,De Salis,605,France,Female,28,6,0.0,2,0,0,8,0,5,1234,ae7d_15615624@gmail.com,ROLE_USER
421,15810418,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,5,1,6,1234,b186_15810418@gmail.com,ROLE_USER
422,15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,5,0,6,1234,9de3_15716186@gmail.com,ROLE_USER
423,15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,1,1,6,1234,96d9_15674551@gmail.com,ROLE_USER
424,15622834,Stevenson,678,France,Female,35,4,0.0,1,1,0,7,0,5,1234,a87b_15622834@gmail.com,ROLE_USER
425,15566111,Estes,596,France,Male,39,9,0.0,1,1,0,3,0,6,1234,b913_15566111@gmail.com,ROLE_USER
426,15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,5,0,5,1234,b6f2_15784597@gmail.com,ROLE_USER
427,15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,8,0,6,1234,a82d_15652883@gmail.com,ROLE_USER
